	shannon	observed_otus
KO6	6.14600377875	207.0
WT8	5.11163247795	159.0
KO2	6.08697841944	208.0
KO5	6.05365779521	206.0
OE2	5.60003526308	181.0
WT1	5.41228920385	197.0
WT2	5.82000683178	217.0
WT4	5.84463057337	203.0
KO7	5.90972565928	199.0
KO3	4.69339474225	152.0
WT6	5.6895293329	193.0
OE4	5.6174942951	174.0
KO9	5.88245860434	184.0
WT3	5.87476545879	197.0
KO1	5.73416052445	195.0
KO4	5.86362915385	190.0
WT5	5.44757173324	171.0
KO8	5.81123099895	181.0
OE6	5.66103841679	179.0
OE5	5.84318747095	188.0
WT7	5.97677051245	199.0
OE7	5.50509842095	166.0
WT9	5.4026971022	176.0
OE1	5.79320820196	178.0
OE8	5.70714293157	175.0
OE9	5.7569090666	175.0
OE3	5.46734692399	169.0
