	shannon	observed_otus
KO6	6.26440376842	266.0
WT8	5.09399242511	216.0
KO2	6.03894596323	245.0
KO5	6.05770678998	245.0
OE2	5.70850176934	232.0
WT1	5.41114087059	237.0
WT2	5.96344226081	253.0
WT4	5.9695277982	261.0
KO7	5.87124084764	235.0
KO3	4.91768425412	218.0
WT6	5.68564991154	230.0
OE4	5.74169405475	236.0
KO9	5.93229480567	242.0
WT3	6.01312843739	237.0
KO1	5.78256662189	229.0
KO4	5.8775320893	245.0
WT5	5.55134399942	220.0
KO8	5.88113774502	231.0
OE6	5.62692026207	213.0
OE5	5.87776575693	234.0
WT7	6.12767703604	262.0
OE7	5.61448419195	212.0
WT9	5.59294576832	247.0
OE1	5.84244716607	221.0
OE8	5.8785761482	222.0
OE9	5.77594260154	211.0
OE3	5.50855566349	217.0
