	shannon	observed_otus
KO6	6.32069167327	285.0
WT8	5.09205817478	229.0
KO2	6.17693386011	295.0
KO5	6.19262122414	289.0
OE2	5.76663921431	265.0
WT1	5.43881304935	271.0
WT2	5.98515914368	310.0
WT4	5.97305786982	284.0
KO7	6.0138366047	274.0
KO3	4.80375733291	218.0
WT6	5.77561363645	269.0
KO9	6.06641969124	278.0
WT3	5.9422964935	279.0
KO1	5.83166094948	267.0
KO4	6.01109430089	293.0
WT5	5.64312300203	251.0
KO8	5.85922724058	250.0
OE6	5.71728575836	237.0
OE5	5.80387868066	246.0
WT7	6.10107278416	281.0
OE7	5.69081123313	244.0
WT9	5.47844136526	250.0
OE1	5.87467064303	247.0
OE8	5.91690895019	250.0
OE9	5.87512561764	258.0
