	shannon	observed_otus
KO6	6.18035627776	230.0
WT8	5.06146665922	188.0
KO2	6.08024006535	243.0
KO5	6.07801439923	236.0
OE2	5.70006240373	217.0
WT1	5.46221747997	225.0
WT2	5.85653306682	245.0
WT4	6.01585529819	245.0
KO7	5.84433943522	218.0
KO3	4.84496652237	196.0
WT6	5.74820409321	223.0
OE4	5.75402775457	225.0
KO9	6.05629635785	251.0
WT3	5.95518428202	227.0
KO1	5.82091081779	227.0
KO4	5.86590455558	231.0
WT5	5.57893515355	211.0
KO8	5.80730913187	218.0
OE6	5.64610650923	197.0
OE5	5.86227346893	212.0
WT7	6.12182948088	250.0
OE7	5.63794671406	209.0
WT9	5.45557198052	217.0
OE1	5.77468530318	202.0
OE8	5.95073818972	217.0
OE9	5.82723657774	209.0
OE3	5.48491271899	195.0
