	shannon	observed_otus
KO6	6.30273494708	307.0
WT8	5.02124658237	246.0
KO2	6.1388158962	314.0
KO5	6.08673435026	289.0
OE2	5.74420780739	272.0
WT1	5.42628474407	261.0
WT2	5.97873056665	318.0
WT4	5.9852845559	297.0
KO7	5.95703837806	283.0
KO3	4.82931526855	259.0
WT6	5.73645100813	258.0
KO9	5.99406588961	271.0
WT3	5.95167037715	281.0
KO1	5.81753104211	272.0
KO4	5.97089753114	287.0
WT5	5.60087683123	261.0
KO8	5.90109996832	270.0
OE6	5.68481290446	242.0
OE5	5.8506935967	259.0
WT7	6.05814409951	298.0
OE7	5.69723302828	257.0
WT9	5.41807298601	256.0
OE1	5.87729047152	262.0
OE8	5.9306733554	259.0
OE9	5.85845280987	260.0
