	shannon	observed_otus
KO6	5.99952526755	146.0
WT8	4.94734417457	112.0
KO2	5.88746005679	148.0
KO5	5.86662090328	140.0
OE2	5.41680354099	123.0
WT1	5.04568414718	127.0
WT2	5.59407110099	149.0
WT4	5.78557501716	151.0
KO7	5.66191503952	126.0
KO3	4.58130294066	117.0
WT6	5.55240458589	124.0
OE4	5.64572314521	134.0
KO9	5.77594129822	143.0
WT3	5.67612837578	132.0
KO1	5.43637015062	122.0
KO4	5.58361272417	133.0
WT5	5.26670092609	121.0
KO8	5.68762527677	139.0
OE6	5.62451874368	131.0
OE5	5.60091666547	132.0
WT7	5.78846841036	137.0
OE7	5.36082266233	120.0
WT9	5.15729252175	125.0
OE1	5.4986621931	113.0
OE8	5.6511516334	128.0
OE9	5.54924231882	122.0
OE3	5.29650215984	117.0
