	shannon	observed_otus
KO6	6.35787621229	280.0
WT8	5.06933970831	207.0
KO2	6.26583257955	291.0
KO5	6.13357007957	265.0
OE2	5.64906979296	225.0
WT1	5.4136246643	248.0
WT2	5.90705928721	269.0
WT4	5.90628643684	268.0
KO7	6.04848353891	262.0
KO3	4.7800074014	219.0
WT6	5.71153332717	243.0
OE4	5.74669527507	241.0
KO9	6.00029417446	248.0
WT3	5.92305284083	248.0
KO1	5.8109862615	251.0
KO4	6.01383810463	258.0
WT5	5.59996430341	230.0
KO8	5.92755875699	250.0
OE6	5.60459993762	220.0
OE5	5.8054861996	225.0
WT7	6.11176526921	247.0
OE7	5.55437017337	218.0
WT9	5.64656553804	257.0
OE1	5.77666616826	215.0
OE8	5.89676820368	229.0
OE9	5.79492433705	229.0
OE3	5.47628128282	217.0
