	shannon	observed_otus
KO6	6.39329570267	302.0
WT8	5.04571340851	229.0
KO2	6.17503265973	305.0
KO5	6.14282386868	306.0
OE2	5.73787135973	274.0
WT1	5.46419561526	275.0
WT2	5.90561420277	300.0
WT4	6.02534763313	313.0
KO7	5.91847839783	287.0
KO3	4.78875133862	248.0
WT6	5.81154734337	278.0
KO9	6.0264414429	291.0
WT3	6.06387733981	288.0
KO1	5.84054373617	277.0
KO4	5.9566680026	297.0
WT5	5.58590977901	272.0
KO8	5.88001686086	271.0
OE6	5.74355414256	259.0
OE5	5.82689601499	266.0
WT7	6.10240307375	293.0
OE7	5.64202520377	241.0
WT9	5.49723755176	265.0
OE1	5.84389293705	256.0
OE8	5.92139038573	257.0
OE9	5.81082556055	253.0
