	shannon	observed_otus
KO6	6.22962023402	255.0
WT8	5.02808352725	218.0
KO2	6.07177899411	267.0
KO5	6.00421830117	260.0
OE2	5.71955325745	239.0
WT1	5.41149137491	253.0
WT2	5.8757834751	270.0
WT4	5.91386366545	282.0
KO7	5.92319135323	243.0
KO3	4.89564528855	221.0
WT6	5.81321743281	244.0
OE4	5.7515504471	247.0
KO9	6.00632119675	253.0
WT3	5.94344109663	257.0
KO1	5.85149117452	249.0
KO4	5.90321086949	262.0
WT5	5.57529989588	250.0
KO8	5.79520423089	231.0
OE6	5.70209856682	231.0
OE5	5.85693858824	240.0
WT7	6.04489404417	259.0
OE7	5.63972879815	225.0
WT9	5.52343519399	247.0
OE1	5.83014879915	225.0
OE8	5.87768680638	235.0
OE9	5.77357978887	220.0
OE3	5.513562075	220.0
