	shannon	observed_otus
KO6	6.06442208978	166.0
WT8	4.79008777402	107.0
KO2	5.9625585323	161.0
KO5	5.83850749923	146.0
OE2	5.4001497719	122.0
WT1	5.18596264365	140.0
WT2	5.66563620715	154.0
WT4	5.680290372	149.0
KO7	5.77173810189	152.0
KO3	4.61079134425	128.0
WT6	5.62943563766	148.0
OE4	5.63909614349	146.0
KO9	5.8913444254	160.0
WT3	5.71834627454	148.0
KO1	5.65652394198	143.0
KO4	5.78172378009	152.0
WT5	5.38885635621	139.0
KO8	5.72711304207	151.0
OE6	5.33893988761	131.0
OE5	5.68500062361	144.0
WT7	5.76988084151	150.0
OE7	5.48743079975	136.0
WT9	5.19163372368	128.0
OE1	5.70438861546	143.0
OE8	5.69593615101	136.0
OE9	5.63161967385	132.0
OE3	5.27382385621	131.0
