	shannon	observed_otus
KO6	6.09933619107	181.0
WT8	4.82459194942	136.0
KO2	5.91868983321	164.0
KO5	5.81816960247	164.0
OE2	5.56198950042	152.0
WT1	5.29094140761	163.0
WT2	5.68736177419	171.0
WT4	5.78258146844	167.0
KO7	5.77072701622	157.0
KO3	4.6963508014	134.0
WT6	5.5723001473	159.0
OE4	5.63075502182	165.0
KO9	5.67034888403	155.0
WT3	5.85811352536	174.0
KO1	5.74559694316	161.0
KO4	5.74292563883	167.0
WT5	5.26967070941	151.0
KO8	5.73273108979	155.0
OE6	5.45542761623	142.0
OE5	5.66633616464	159.0
WT7	5.93362213345	174.0
OE7	5.4058062732	139.0
WT9	5.48640338379	165.0
OE1	5.86700466668	164.0
OE8	5.72073058125	157.0
OE9	5.70179302027	160.0
OE3	5.43252766781	162.0
