	shannon	observed_otus
KO6	6.26673697742	243.0
WT8	5.06737431568	202.0
KO2	6.02710022679	229.0
KO5	5.97054826541	233.0
OE2	5.6714252412	217.0
WT1	5.41490800318	226.0
WT2	6.05014600607	256.0
WT4	6.03530339486	250.0
KO7	5.96954981708	231.0
KO3	4.79338018324	190.0
WT6	5.69593487105	214.0
OE4	5.70949156196	216.0
KO9	5.93912160899	222.0
WT3	5.96098010755	235.0
KO1	5.82171123043	227.0
KO4	5.93820769525	232.0
WT5	5.54939739833	209.0
KO8	5.88167968072	214.0
OE6	5.61765501571	196.0
OE5	5.67408163642	205.0
WT7	6.07442464668	226.0
OE7	5.62236254874	190.0
WT9	5.45965541571	210.0
OE1	5.78824440258	197.0
OE8	5.87333169749	206.0
OE9	5.84607555316	207.0
OE3	5.47346718491	193.0
