	shannon	observed_otus
KO6	6.14373010211	171.0
WT8	4.95847696154	134.0
KO2	5.84093039816	164.0
KO5	5.82910736619	156.0
OE2	5.58773524337	149.0
WT1	5.28245607295	153.0
WT2	5.5844242825	164.0
WT4	5.85926006625	174.0
KO7	5.62263920853	151.0
KO3	4.69109058771	127.0
WT6	5.65472248354	167.0
OE4	5.62927437934	163.0
KO9	5.76365099461	156.0
WT3	5.76621149839	154.0
KO1	5.78799419598	154.0
KO4	5.73155054946	163.0
WT5	5.44502559095	145.0
KO8	5.53347115607	148.0
OE6	5.45272137667	130.0
OE5	5.77722870848	152.0
WT7	6.04929327839	174.0
OE7	5.61689144366	147.0
WT9	5.38125247587	154.0
OE1	5.69244391699	144.0
OE8	5.70646101498	142.0
OE9	5.59922918491	134.0
OE3	5.4546276095	143.0
