	shannon	observed_otus
KO6	5.85470977361	119.0
WT8	4.7024327802	77.0
KO2	5.93105813937	127.0
KO5	5.72991264893	119.0
OE2	5.38165880954	107.0
WT1	5.05779908959	98.0
WT2	5.42504102881	114.0
WT4	5.40342468397	117.0
KO7	5.56378109765	110.0
KO3	4.63700575159	91.0
WT6	5.36763243031	99.0
OE4	5.44795365436	105.0
KO9	5.58973252863	103.0
WT3	5.47139495304	110.0
KO1	5.32391142277	101.0
KO4	5.5675382623	110.0
WT5	5.3221501056	103.0
KO8	5.66647143371	110.0
OE6	5.32437455234	100.0
OE5	5.3735931337	101.0
WT7	5.65332036967	110.0
OE7	5.3311777107	102.0
WT9	5.39694142082	110.0
OE1	5.48622967655	99.0
OE8	5.77964262599	108.0
OE9	5.43092308377	100.0
OE3	5.2257637082	96.0
