	shannon	observed_otus
KO6	6.30753178371	261.0
WT8	5.13412710761	220.0
KO2	5.97860399932	255.0
KO5	6.03534213399	259.0
OE2	5.68760840949	238.0
WT1	5.38482516313	240.0
WT2	5.92399240829	259.0
WT4	6.01152290614	282.0
KO7	5.87046422722	253.0
KO3	4.84375746013	205.0
WT6	5.74698867774	234.0
OE4	5.73287367682	239.0
KO9	5.9604458899	246.0
WT3	5.9800668274	262.0
KO1	5.82350467752	243.0
KO4	5.86164440197	248.0
WT5	5.64413421596	228.0
KO8	5.86635521697	237.0
OE6	5.65123325345	211.0
OE5	5.75931500841	232.0
WT7	6.12979509707	264.0
OE7	5.63629324458	232.0
WT9	5.56604738135	254.0
OE1	5.83451072841	224.0
OE8	5.90566546988	232.0
OE9	5.84916584024	239.0
OE3	5.50383362749	215.0
