	shannon	observed_otus
KO6	6.39636799347	300.0
WT8	5.07181559867	248.0
KO2	6.17122897463	312.0
KO5	6.04112453817	281.0
OE2	5.7314006957	264.0
WT1	5.35231152597	259.0
WT2	5.98067998859	299.0
WT4	6.03770225445	299.0
KO7	5.95156018474	291.0
KO3	4.76479222153	235.0
WT6	5.78217377422	276.0
KO9	6.01602791775	277.0
WT3	6.06196525685	294.0
KO1	5.80437669743	268.0
KO4	5.93586657941	280.0
WT5	5.6365952375	265.0
KO8	5.91861767981	269.0
OE6	5.7552604746	255.0
OE5	5.79828486402	250.0
WT7	6.11115088723	278.0
OE7	5.71354284247	252.0
WT9	5.53483647004	262.0
OE1	5.86871930181	257.0
OE8	5.91523480256	255.0
OE9	5.79417308483	254.0
