	shannon	observed_otus
KO6	6.23813870316	272.0
WT8	5.16842520101	232.0
KO2	6.07729282749	273.0
KO5	6.08220518852	289.0
OE2	5.72472158047	250.0
WT1	5.40616834349	261.0
WT2	5.95343076531	297.0
WT4	5.95411463301	292.0
KO7	6.00111837341	269.0
KO3	4.77354097601	228.0
WT6	5.75086603993	259.0
KO9	5.96578332279	257.0
WT3	6.04334120561	279.0
KO1	5.84787428992	270.0
KO4	5.94051955992	270.0
WT5	5.64206449683	256.0
KO8	5.88879354449	251.0
OE6	5.71039302449	230.0
OE5	5.87370963972	252.0
WT7	6.11711356756	283.0
OE7	5.64884083667	232.0
WT9	5.46297243756	245.0
OE1	5.86558826052	240.0
OE8	5.92922375279	239.0
OE9	5.78647628596	232.0
