	shannon	observed_otus
KO6	6.27423870328	266.0
WT8	5.12945424768	214.0
KO2	6.25459451639	299.0
KO5	6.1279918351	288.0
OE2	5.718561577	249.0
WT1	5.44302473364	240.0
WT2	5.94460267501	290.0
WT4	6.02090216285	286.0
KO7	5.95595183168	269.0
KO3	4.82804446861	222.0
WT6	5.7800306033	237.0
KO9	6.05854687703	262.0
WT3	5.98350947285	269.0
KO1	5.87290712375	269.0
KO4	5.85304630289	262.0
WT5	5.52389726753	232.0
KO8	5.85766571675	249.0
OE6	5.71374933894	236.0
OE5	5.79066862327	234.0
WT7	6.16847602151	278.0
OE7	5.70225772355	238.0
WT9	5.3944351788	246.0
OE1	5.86708019436	246.0
OE8	5.92994575286	244.0
OE9	5.86274880913	240.0
