	shannon	observed_otus
KO6	6.16960150321	236.0
WT8	4.96449815381	200.0
KO2	6.04252974402	252.0
KO5	6.03111694379	249.0
OE2	5.74025992822	226.0
WT1	5.30502209984	219.0
WT2	5.9589696979	245.0
WT4	5.9019409758	254.0
KO7	5.94176105193	239.0
KO3	4.77539124612	199.0
WT6	5.70281769251	225.0
OE4	5.69857594961	228.0
KO9	6.05676662157	241.0
WT3	5.95577369974	250.0
KO1	5.8350429543	241.0
KO4	5.91774170161	253.0
WT5	5.54263020241	220.0
KO8	5.87105590621	232.0
OE6	5.6763502296	222.0
OE5	5.83530577725	222.0
WT7	6.12833602195	264.0
OE7	5.65766589253	205.0
WT9	5.5233677716	230.0
OE1	5.82335156874	221.0
OE8	5.91760633751	229.0
OE9	5.84478096813	231.0
OE3	5.50096841871	207.0
