	shannon	observed_otus
KO6	5.11524672692	49.0
WT8	4.07376640238	30.0
KO2	5.22505465131	54.0
KO5	5.17326968952	50.0
OE2	4.62249562532	43.0
WT1	4.33216744055	39.0
WT2	4.93756428494	46.0
WT4	5.19968722515	54.0
KO7	4.90014897688	46.0
KO3	4.18721031134	40.0
WT6	4.99336788069	45.0
OE4	4.73557864336	41.0
KO9	5.08621000585	52.0
WT3	5.32028108649	54.0
KO1	4.61469902691	43.0
KO4	5.03834430668	47.0
WT5	5.10595169036	52.0
KO8	4.91043550051	44.0
OE6	4.79310956521	40.0
OE5	4.64042756436	39.0
WT7	4.85346949635	44.0
OE7	4.59372781184	40.0
WT9	4.5143665354	41.0
OE1	5.13544958808	53.0
OE8	5.12847927717	52.0
OE9	5.02007822533	46.0
OE3	4.5697382683	40.0
