	shannon	observed_otus
KO6	5.48453516322	74.0
WT8	4.45306439476	53.0
KO2	5.41013036379	76.0
KO5	5.39648610595	71.0
OE2	5.13111217678	64.0
WT1	4.967234473	71.0
WT2	5.2296384059	76.0
WT4	5.09383017028	72.0
KO7	5.22989719143	68.0
KO3	4.68616493713	59.0
WT6	5.12882206403	70.0
OE4	5.32783524213	74.0
KO9	5.23829832229	66.0
WT3	5.51176700603	82.0
KO1	5.37844932107	75.0
KO4	5.32525111856	72.0
WT5	5.10175081005	70.0
KO8	5.32250969282	73.0
OE6	5.09250003453	60.0
OE5	5.04304680668	62.0
WT7	5.39703441138	74.0
OE7	5.00602896297	62.0
WT9	5.26942110351	78.0
OE1	5.24733429135	72.0
OE8	5.21365478142	72.0
OE9	5.23327075293	66.0
OE3	4.90189180493	60.0
