	shannon	observed_otus
KO6	6.2767408741	290.0
WT8	5.1426492091	222.0
KO2	6.1284306468	284.0
KO5	6.1355886452	282.0
OE2	5.67758484861	246.0
WT1	5.44743860232	246.0
WT2	5.93452629464	285.0
WT4	5.98626128195	285.0
KO7	5.90847592229	260.0
KO3	4.73922916134	231.0
WT6	5.74962284592	252.0
KO9	6.07921880096	270.0
WT3	5.95404547768	270.0
KO1	5.79091981549	263.0
KO4	5.85435970358	269.0
WT5	5.52048319553	243.0
KO8	5.90882540791	247.0
OE6	5.6677064664	228.0
OE5	5.79375210704	241.0
WT7	6.13294324052	282.0
OE7	5.68060217285	241.0
WT9	5.52918558351	266.0
OE1	5.8674400177	246.0
OE8	5.88954292328	237.0
OE9	5.85770682911	237.0
