	shannon	observed_otus
KO6	6.25681357259	213.0
WT8	5.00662772473	165.0
KO2	5.97943270274	197.0
KO5	5.9541039557	209.0
OE2	5.48702611618	174.0
WT1	5.23346815739	201.0
WT2	5.94062441713	226.0
WT4	5.8756456168	214.0
KO7	5.89011613063	198.0
KO3	4.68918807961	161.0
WT6	5.64733623765	198.0
OE4	5.6375173282	186.0
KO9	5.93185473364	199.0
WT3	5.86595977184	209.0
KO1	5.6682180973	187.0
KO4	5.83640599416	209.0
WT5	5.51224896746	188.0
KO8	5.84704022181	188.0
OE6	5.59665238445	174.0
OE5	5.71467932381	178.0
WT7	5.95242055796	194.0
OE7	5.65120785083	172.0
WT9	5.42531773713	185.0
OE1	5.80665345638	194.0
OE8	5.83415316002	179.0
OE9	5.76901904598	184.0
OE3	5.48166632419	176.0
