	shannon	observed_otus
KO6	5.38255323986	71.0
WT8	4.5292093231	58.0
KO2	5.28830437224	72.0
KO5	5.36391126104	70.0
OE2	4.83223768375	58.0
WT1	4.87536139633	68.0
WT2	5.18652755292	75.0
WT4	5.298528984	70.0
KO7	5.30644831616	73.0
KO3	4.3292653098	54.0
WT6	5.3536245802	71.0
OE4	5.24008253207	70.0
KO9	5.25214628628	69.0
WT3	5.39517498606	79.0
KO1	5.29817035423	75.0
KO4	5.14638402384	63.0
WT5	5.15608414438	71.0
KO8	5.23055147712	71.0
OE6	5.01939393773	64.0
OE5	5.45649161052	78.0
WT7	5.24318278764	66.0
OE7	5.04081167847	66.0
WT9	4.88394089071	68.0
OE1	5.39586120467	76.0
OE8	5.44572439831	74.0
OE9	5.24898987732	67.0
OE3	5.04185071887	65.0
