	shannon	observed_otus
KO6	6.25488813256	234.0
WT8	5.11484508231	186.0
KO2	6.14890585346	248.0
KO5	6.08801834687	222.0
OE2	5.69523043985	209.0
WT1	5.27983732034	202.0
WT2	5.88219905492	229.0
WT4	6.04416353481	262.0
KO7	5.76320514352	196.0
KO3	4.9563719256	201.0
WT6	5.73142356762	219.0
OE4	5.7243839944	204.0
KO9	5.95380243355	212.0
WT3	6.02085698286	233.0
KO1	5.87046417166	235.0
KO4	5.79860553424	225.0
WT5	5.49022475842	211.0
KO8	5.88272885379	213.0
OE6	5.62646331282	193.0
OE5	5.74743568916	200.0
WT7	5.96984975298	217.0
OE7	5.55471974764	191.0
WT9	5.51786388442	202.0
OE1	5.82404422103	207.0
OE8	5.78767517924	195.0
OE9	5.77415885748	204.0
OE3	5.54145488705	197.0
