	shannon	observed_otus
KO6	6.28453435848	258.0
WT8	5.10001717644	213.0
KO2	6.13879382973	269.0
KO5	6.04195899051	266.0
OE2	5.7362438566	244.0
WT1	5.30551632759	239.0
WT2	5.95514726427	278.0
WT4	5.97830325646	269.0
KO7	5.96729688844	254.0
KO3	4.76063996936	208.0
WT6	5.69029966852	238.0
OE4	5.75501103758	236.0
KO9	6.04565078203	245.0
WT3	5.97167920627	254.0
KO1	5.82754668617	249.0
KO4	5.87854757028	240.0
WT5	5.65320067909	228.0
KO8	5.99401781371	255.0
OE6	5.72964561828	227.0
OE5	5.79042510816	229.0
WT7	6.13598986155	264.0
OE7	5.61678151721	211.0
WT9	5.63067497097	245.0
OE1	5.83273050539	227.0
OE8	5.88100245714	230.0
OE9	5.79554186561	217.0
OE3	5.50512578289	212.0
