	shannon	observed_otus
KO6	6.24578587327	253.0
WT8	5.17837928628	210.0
KO2	6.10468654532	267.0
KO5	6.06511539138	245.0
OE2	5.70686204461	226.0
WT1	5.26637986503	233.0
WT2	5.90588651006	247.0
WT4	6.00601608143	269.0
KO7	5.94112472528	252.0
KO3	4.85168238463	201.0
WT6	5.80377891979	237.0
OE4	5.69979245617	232.0
KO9	6.04134850256	250.0
WT3	5.92758938869	252.0
KO1	5.83448919027	242.0
KO4	5.87352051442	238.0
WT5	5.60223797516	229.0
KO8	5.89164081849	229.0
OE6	5.75976498221	214.0
OE5	5.77810586918	225.0
WT7	6.14314352462	259.0
OE7	5.62606906709	220.0
WT9	5.43393074382	229.0
OE1	5.85988680706	224.0
OE8	5.90062293783	225.0
OE9	5.80967376026	219.0
OE3	5.45672664426	195.0
