	shannon	observed_otus
KO6	6.30148610475	230.0
WT8	5.05841811361	179.0
KO2	6.13414831704	229.0
KO5	5.95043357415	212.0
OE2	5.6334571863	197.0
WT1	5.40525659849	207.0
WT2	5.85326927411	225.0
WT4	5.88912832068	225.0
KO7	5.82646814874	206.0
KO3	4.81752947509	189.0
WT6	5.76425009111	207.0
OE4	5.70713769536	203.0
KO9	5.9544514553	214.0
WT3	6.03020864342	235.0
KO1	5.76583522012	208.0
KO4	5.83953469015	212.0
WT5	5.56713582021	205.0
KO8	5.84669254594	200.0
OE6	5.63402243843	182.0
OE5	5.68072244232	197.0
WT7	6.07107944599	230.0
OE7	5.5507925092	185.0
WT9	5.46982939324	198.0
OE1	5.75849598896	189.0
OE8	5.87450376435	198.0
OE9	5.79628946505	195.0
OE3	5.51457964437	186.0
