	shannon	observed_otus
KO6	6.15146630691	198.0
WT8	5.06877461489	154.0
KO2	6.02870683453	196.0
KO5	5.99025306612	193.0
OE2	5.52568964341	169.0
WT1	5.31055335744	178.0
WT2	5.78622725205	199.0
WT4	5.70553358252	185.0
KO7	5.84517525399	174.0
KO3	4.88742308082	155.0
WT6	5.68734002174	171.0
OE4	5.66273179981	178.0
KO9	5.98371996837	188.0
WT3	5.81920679352	189.0
KO1	5.81448209332	189.0
KO4	5.87827199221	190.0
WT5	5.57301260257	165.0
KO8	5.71220648329	164.0
OE6	5.6351269579	174.0
OE5	5.69445837123	175.0
WT7	5.97713240647	199.0
OE7	5.49663919364	162.0
WT9	5.4501745272	178.0
OE1	5.76364256819	163.0
OE8	5.76654510061	174.0
OE9	5.69370567238	161.0
OE3	5.41271680548	154.0
