	shannon	observed_otus
KO6	6.29214828982	303.0
WT8	5.14900080958	252.0
KO2	6.16094144355	304.0
KO5	6.0946084165	299.0
OE2	5.73891628724	272.0
WT1	5.43465647588	278.0
WT2	6.00666108118	309.0
WT4	5.92268812064	292.0
KO7	5.95323408966	274.0
KO3	4.85906677165	253.0
WT6	5.7883498367	280.0
KO9	6.01511311984	292.0
WT3	5.99112315278	293.0
KO1	5.80998270251	282.0
KO4	5.92557059434	271.0
WT5	5.60745738075	267.0
KO8	5.95041145492	284.0
OE6	5.77377553456	252.0
OE5	5.84389616741	261.0
WT7	6.10107239203	293.0
OE7	5.67268864054	255.0
WT9	5.48615079749	265.0
OE1	5.84813765833	251.0
OE8	5.91428417439	256.0
OE9	5.81132486188	261.0
