	shannon	observed_otus
KO6	5.8263381009	84.0
WT8	4.47051734585	54.0
KO2	5.49354540489	79.0
KO5	5.61539276486	81.0
OE2	5.29693057791	70.0
WT1	4.66027321252	69.0
WT2	5.19136743545	77.0
WT4	5.43355317297	81.0
KO7	5.45290646675	74.0
KO3	4.36624400286	55.0
WT6	5.12457889917	66.0
OE4	5.18312754183	71.0
KO9	5.65796023219	83.0
WT3	5.43210784804	74.0
KO1	5.33999538825	73.0
KO4	5.58215960105	80.0
WT5	5.40664270332	80.0
KO8	5.00385209388	63.0
OE6	4.94412959484	64.0
OE5	5.06605909661	68.0
WT7	5.59729211524	79.0
OE7	5.05387673746	67.0
WT9	4.74182331854	66.0
OE1	5.31471106716	70.0
OE8	5.27622942474	68.0
OE9	5.2723470034	67.0
OE3	4.86551124642	63.0
