	shannon	observed_otus
KO6	6.24461721732	281.0
WT8	5.10373704093	249.0
KO2	6.14383419929	309.0
KO5	6.08329532402	287.0
OE2	5.71976796313	271.0
WT1	5.41076022772	266.0
WT2	5.90161808138	299.0
WT4	5.94672079741	290.0
KO7	5.93481526946	274.0
KO3	4.75274170109	251.0
WT6	5.83246294929	266.0
KO9	5.93219933793	256.0
WT3	5.98280323686	274.0
KO1	5.8248098586	273.0
KO4	5.99523893492	283.0
WT5	5.66967363684	275.0
KO8	5.87242904806	268.0
OE6	5.67264546366	247.0
OE5	5.81804690655	257.0
WT7	6.14509995134	289.0
OE7	5.68788486345	254.0
WT9	5.51159207276	258.0
OE1	5.86595194374	255.0
OE8	5.91967979045	253.0
OE9	5.84814436515	256.0
