	shannon	observed_otus
KO6	6.04408627569	175.0
WT8	4.87712869405	124.0
KO2	6.02352219533	181.0
KO5	5.94198931448	185.0
OE2	5.51452177198	147.0
WT1	5.38276825615	171.0
WT2	5.85429645507	184.0
WT4	5.77309507097	172.0
KO7	5.87765944569	169.0
KO3	4.68934957395	147.0
WT6	5.61268958611	161.0
OE4	5.65836799429	164.0
KO9	5.83192312604	171.0
WT3	5.9101142642	183.0
KO1	5.78556015404	177.0
KO4	5.76431285747	174.0
WT5	5.34594209692	159.0
KO8	5.77199578276	166.0
OE6	5.61315636721	157.0
OE5	5.6572337086	156.0
WT7	5.99717895183	179.0
OE7	5.52167253419	141.0
WT9	5.35418310489	156.0
OE1	5.72678999034	159.0
OE8	5.83753907025	160.0
OE9	5.62529689478	155.0
OE3	5.32861533925	144.0
