	shannon	observed_otus
KO6	6.28838001387	209.0
WT8	5.03205578644	153.0
KO2	5.85952159111	177.0
KO5	5.98046148308	203.0
OE2	5.4849706973	165.0
WT1	5.18350598939	179.0
WT2	5.66521925404	192.0
WT4	5.80464030113	198.0
KO7	5.82739893601	182.0
KO3	4.89771878827	166.0
WT6	5.83732830296	201.0
OE4	5.62525373799	165.0
KO9	5.88112531804	183.0
WT3	6.06631741538	199.0
KO1	5.83078375864	184.0
KO4	5.95382350403	190.0
WT5	5.36994290436	172.0
KO8	5.89481026	186.0
OE6	5.52689014753	165.0
OE5	5.59500230487	164.0
WT7	6.02857396116	188.0
OE7	5.63439033524	161.0
WT9	5.35017371393	166.0
OE1	5.73091432682	161.0
OE8	5.74053316207	163.0
OE9	5.81426973207	178.0
OE3	5.42654389064	162.0
