	shannon	observed_otus
KO6	6.25599133939	250.0
WT8	5.00114033627	189.0
KO2	6.03012061289	222.0
KO5	5.9785304054	234.0
OE2	5.63882963526	205.0
WT1	5.43722013527	214.0
WT2	5.85875102545	243.0
WT4	5.977001136	252.0
KO7	5.86950807327	219.0
KO3	4.68534938767	184.0
WT6	5.75902884558	222.0
OE4	5.70808448808	219.0
KO9	5.91892056309	218.0
WT3	5.97241001577	245.0
KO1	5.88051791855	228.0
KO4	5.87399672143	222.0
WT5	5.46945474839	205.0
KO8	5.79719617346	216.0
OE6	5.70598939087	206.0
OE5	5.81177795272	211.0
WT7	6.10151854581	235.0
OE7	5.6043172084	196.0
WT9	5.49887480734	219.0
OE1	5.79608713477	212.0
OE8	5.86607694053	210.0
OE9	5.77377878984	209.0
OE3	5.50869506141	196.0
