	shannon	observed_otus
KO6	6.26551593695	243.0
WT8	4.96916289851	175.0
KO2	6.12889513716	228.0
KO5	5.99003558	217.0
OE2	5.57593634232	194.0
WT1	5.33813853101	198.0
WT2	5.74598698662	213.0
WT4	5.84985603844	211.0
KO7	5.75583796028	197.0
KO3	4.76996677133	183.0
WT6	5.66331217214	207.0
OE4	5.71703278199	206.0
KO9	5.92169845068	198.0
WT3	5.91716140882	209.0
KO1	5.62011115776	197.0
KO4	5.85732826444	205.0
WT5	5.53695666517	193.0
KO8	5.86425710983	203.0
OE6	5.70880441014	193.0
OE5	5.68889479131	191.0
WT7	6.00199808187	218.0
OE7	5.61272813892	186.0
WT9	5.4882549525	204.0
OE1	5.83044139104	203.0
OE8	5.81609640433	190.0
OE9	5.70396663101	180.0
OE3	5.48744660708	195.0
