	shannon	observed_otus
KO6	6.17131167687	220.0
WT8	4.92209820362	165.0
KO2	6.06440882897	211.0
KO5	5.97687102318	200.0
OE2	5.70924061945	194.0
WT1	5.23534398676	197.0
WT2	5.79766051072	206.0
WT4	5.78838969024	210.0
KO7	5.89337645706	188.0
KO3	4.77933811774	171.0
WT6	5.70686207546	191.0
OE4	5.64495268399	185.0
KO9	5.98613298159	200.0
WT3	5.93653953266	193.0
KO1	5.75228078795	197.0
KO4	5.97641674356	219.0
WT5	5.50900536331	190.0
KO8	5.75331649002	191.0
OE6	5.71017385122	189.0
OE5	5.67321319318	176.0
WT7	6.02637678918	196.0
OE7	5.59253619349	187.0
WT9	5.42676373784	180.0
OE1	5.8014390088	176.0
OE8	5.78686428769	188.0
OE9	5.72807073767	178.0
OE3	5.43168177995	167.0
