	shannon	observed_otus
KO6	6.1968721967	268.0
WT8	5.07408766402	207.0
KO2	6.25475732094	298.0
KO5	6.05433206256	257.0
OE2	5.70737022441	235.0
WT1	5.43856553292	235.0
WT2	5.92089930797	269.0
WT4	5.97008293675	281.0
KO7	5.92644318792	253.0
KO3	4.87153229978	216.0
WT6	5.75289885371	255.0
OE4	5.74561608855	238.0
KO9	6.0569206705	246.0
WT3	6.01179028112	263.0
KO1	5.6917796403	243.0
KO4	5.92510297553	254.0
WT5	5.55102908496	230.0
KO8	5.86093265262	246.0
OE6	5.65978761719	222.0
OE5	5.84930716897	241.0
WT7	6.09478581586	266.0
OE7	5.56711972101	221.0
WT9	5.49857700705	240.0
OE1	5.8424013945	224.0
OE8	5.87590339239	232.0
OE9	5.82153352333	232.0
OE3	5.52565437491	218.0
