	shannon	observed_otus
KO6	6.15214204734	238.0
WT8	5.06123678316	201.0
KO2	6.13994823183	256.0
KO5	6.06219037236	248.0
OE2	5.65642988291	221.0
WT1	5.36948692529	223.0
WT2	5.87166721248	235.0
WT4	5.97896307197	259.0
KO7	5.86805926145	225.0
KO3	4.75261062773	195.0
WT6	5.77929509358	222.0
OE4	5.71016852105	227.0
KO9	6.00507026659	239.0
WT3	5.8889565399	247.0
KO1	5.88363565621	244.0
KO4	5.94519637698	253.0
WT5	5.5751317915	222.0
KO8	5.82772920558	225.0
OE6	5.68519711324	200.0
OE5	5.77431038247	216.0
WT7	6.06288751944	240.0
OE7	5.67709107216	209.0
WT9	5.40229253373	209.0
OE1	5.82543910551	212.0
OE8	5.93418562984	225.0
OE9	5.77350525056	222.0
OE3	5.50440579263	211.0
