	shannon	observed_otus
KO6	6.04163384047	153.0
WT8	4.82211195138	110.0
KO2	5.81068055476	136.0
KO5	5.63005233928	133.0
OE2	5.59416227613	134.0
WT1	5.12777388754	125.0
WT2	5.86168509835	159.0
WT4	5.58570253351	143.0
KO7	5.78805598205	137.0
KO3	4.68932418765	113.0
WT6	5.71746204953	133.0
OE4	5.57891000988	133.0
KO9	5.86329947441	148.0
WT3	5.75442322483	134.0
KO1	5.61703950916	132.0
KO4	5.65452131439	136.0
WT5	5.36098901871	130.0
KO8	5.6329944973	135.0
OE6	5.54955966731	119.0
OE5	5.57831713391	121.0
WT7	5.9516816524	143.0
OE7	5.41464009391	115.0
WT9	5.36265360778	131.0
OE1	5.56496198658	124.0
OE8	5.6095340711	123.0
OE9	5.52476250458	125.0
OE3	5.25366585337	118.0
