	shannon	observed_otus
KO6	6.26509213765	212.0
WT8	5.03190394545	173.0
KO2	6.0315096194	209.0
KO5	5.92236929414	202.0
OE2	5.59393336851	179.0
WT1	5.25310961796	179.0
WT2	5.73612350354	204.0
WT4	5.87300099963	218.0
KO7	5.95732519573	206.0
KO3	4.69195813564	168.0
WT6	5.63101059236	193.0
OE4	5.59491320129	182.0
KO9	5.8612339057	191.0
WT3	5.92989586704	205.0
KO1	5.8028342338	204.0
KO4	5.85174129557	198.0
WT5	5.48206753361	183.0
KO8	5.75175529752	192.0
OE6	5.61915646079	183.0
OE5	5.61596957054	173.0
WT7	6.08768664206	209.0
OE7	5.6041398042	176.0
WT9	5.34449972554	174.0
OE1	5.80360087005	193.0
OE8	5.87595425197	183.0
OE9	5.73649296975	174.0
OE3	5.4490628832	177.0
