	shannon	observed_otus
KO6	6.20075182751	178.0
WT8	4.92427514989	132.0
KO2	6.03775477678	181.0
KO5	5.69862839319	156.0
OE2	5.34923838534	135.0
WT1	5.27279698738	138.0
WT2	5.81215240789	181.0
WT4	5.67401452743	158.0
KO7	5.89269800192	159.0
KO3	4.57913704573	124.0
WT6	5.54600364247	149.0
OE4	5.48812872705	141.0
KO9	5.8951067733	165.0
WT3	5.82009618024	158.0
KO1	5.70041599919	161.0
KO4	5.90038484528	169.0
WT5	5.34053681153	135.0
KO8	5.52217470177	145.0
OE6	5.49318875794	143.0
OE5	5.58130030338	141.0
WT7	5.83468322057	158.0
OE7	5.62045273035	144.0
WT9	5.46270435534	152.0
OE1	5.65821721055	136.0
OE8	5.6457532802	150.0
OE9	5.5971796646	147.0
OE3	5.46914254412	142.0
