	shannon	observed_otus
KO6	6.33814796331	296.0
WT8	5.02082769436	233.0
KO2	6.20967622367	299.0
KO5	6.02564865816	282.0
OE2	5.7113913273	256.0
WT1	5.42748320979	267.0
WT2	5.98561322292	297.0
WT4	6.04126188881	292.0
KO7	5.97320495205	264.0
KO3	4.89395604024	238.0
WT6	5.79565018397	260.0
KO9	6.0728347666	264.0
WT3	6.00585289602	281.0
KO1	5.7685454527	265.0
KO4	5.90709125685	276.0
WT5	5.66137725812	257.0
KO8	5.83443761531	254.0
OE6	5.74458019482	241.0
OE5	5.87380954097	253.0
WT7	6.06838951979	275.0
OE7	5.68210212053	247.0
WT9	5.5402237957	264.0
OE1	5.85882996037	247.0
OE8	5.92258948085	250.0
OE9	5.87630172956	247.0
