	shannon	observed_otus
KO6	5.89134617749	134.0
WT8	4.92565082431	104.0
KO2	5.91044348796	130.0
KO5	5.76316723156	125.0
OE2	5.38639993662	106.0
WT1	5.06835562084	108.0
WT2	5.70076559664	126.0
WT4	5.64187659321	130.0
KO7	5.38642859154	115.0
KO3	4.58740189694	98.0
WT6	5.49299228765	121.0
OE4	5.51426874318	122.0
KO9	5.72301912158	124.0
WT3	5.61271747544	128.0
KO1	5.63213309743	131.0
KO4	5.60339541971	126.0
WT5	5.29504048806	115.0
KO8	5.47426721049	114.0
OE6	5.61860096926	121.0
OE5	5.56213212676	114.0
WT7	5.75106079419	127.0
OE7	5.4972308911	109.0
WT9	5.19645302496	115.0
OE1	5.59137157344	118.0
OE8	5.57991262679	117.0
OE9	5.46020692859	110.0
OE3	5.24725263787	106.0
