	shannon	observed_otus
KO6	6.1417537101	173.0
WT8	4.90700131028	123.0
KO2	6.07647341866	180.0
KO5	5.96767301556	160.0
OE2	5.59453360574	149.0
WT1	5.26494195675	147.0
WT2	5.6505765603	174.0
WT4	5.86384331358	179.0
KO7	5.76831196029	157.0
KO3	4.46329579	128.0
WT6	5.65092845374	152.0
OE4	5.82180039038	162.0
KO9	5.91728663678	161.0
WT3	5.8269881615	160.0
KO1	5.58650653381	147.0
KO4	5.60563193252	154.0
WT5	5.46025390237	145.0
KO8	5.73832452426	153.0
OE6	5.49476182504	142.0
OE5	5.62415071624	157.0
WT7	5.92725054393	155.0
OE7	5.37259951628	130.0
WT9	5.29003658188	143.0
OE1	5.58408988524	136.0
OE8	5.70849418012	151.0
OE9	5.65321548512	133.0
OE3	5.36980289118	134.0
