	shannon	observed_otus
KO6	6.03269183676	160.0
WT8	5.04375549655	129.0
KO2	5.8605759016	155.0
KO5	5.77696421338	153.0
OE2	5.45443503424	129.0
WT1	5.11940556503	135.0
WT2	5.80606594784	160.0
WT4	5.5773215234	139.0
KO7	5.68539029113	140.0
KO3	4.54032737812	123.0
WT6	5.599304315	136.0
OE4	5.58404117684	140.0
KO9	5.87119726779	148.0
WT3	5.83939506286	154.0
KO1	5.61951447213	143.0
KO4	5.73593642416	144.0
WT5	5.41104554808	138.0
KO8	5.8901095135	161.0
OE6	5.61514004924	138.0
OE5	5.59474598421	133.0
WT7	5.79290739029	151.0
OE7	5.46216099644	126.0
WT9	5.32657544487	133.0
OE1	5.69898211733	134.0
OE8	5.7034997627	140.0
OE9	5.58218895383	130.0
OE3	5.29356950472	126.0
