	shannon	observed_otus
KO6	6.35916700947	276.0
WT8	5.04642542755	212.0
KO2	6.05456953406	257.0
KO5	6.00579945976	266.0
OE2	5.69466814334	243.0
WT1	5.36293684775	252.0
WT2	5.93842272995	282.0
WT4	5.99483566892	274.0
KO7	5.90078482647	248.0
KO3	4.74239101138	216.0
WT6	5.81461823866	252.0
OE4	5.74505441373	246.0
KO9	5.98601628561	260.0
WT3	5.96755813614	261.0
KO1	5.74743594446	255.0
KO4	5.896231624	257.0
WT5	5.60554075985	232.0
KO8	5.74679970069	237.0
OE6	5.62301482067	226.0
OE5	5.75477394187	234.0
WT7	6.16989537459	275.0
OE7	5.6447370498	231.0
WT9	5.48972185889	237.0
OE1	5.82356559865	238.0
OE8	5.90758172441	228.0
OE9	5.80500886055	223.0
OE3	5.51792958558	221.0
