	shannon	observed_otus
KO6	6.31773904773	294.0
WT8	5.15726338021	238.0
KO2	6.15470764929	291.0
KO5	6.11607361699	292.0
OE2	5.74443242209	263.0
WT1	5.37290659903	266.0
WT2	5.95941466129	290.0
WT4	5.99117757527	307.0
KO7	5.92593736833	274.0
KO3	4.79404328555	231.0
WT6	5.86977464164	282.0
KO9	6.05198327175	270.0
WT3	6.01218776613	268.0
KO1	5.78869308518	278.0
KO4	5.90386818492	255.0
WT5	5.58049372236	248.0
KO8	5.92326217199	261.0
OE6	5.72277002678	243.0
OE5	5.83233046024	249.0
WT7	6.17546723318	287.0
OE7	5.66805180612	240.0
WT9	5.5800167355	262.0
OE1	5.87139557356	243.0
OE8	5.93169041316	253.0
OE9	5.90765825987	259.0
