	shannon	observed_otus
KO6	6.27839824327	303.0
WT8	5.14641455496	247.0
KO2	6.04986757703	294.0
KO5	6.18580030105	319.0
OE2	5.73026849213	273.0
WT1	5.3691784904	270.0
WT2	5.98016024564	325.0
WT4	5.95171635041	301.0
KO7	5.93164893187	280.0
KO3	4.88222979783	255.0
WT6	5.81457166209	274.0
KO9	6.00162427168	275.0
WT3	5.99331711223	285.0
KO1	5.93923755087	302.0
KO4	5.96665831058	285.0
WT5	5.58665355608	248.0
KO8	5.94050946155	273.0
OE6	5.74566218662	249.0
OE5	5.83141818636	262.0
WT7	6.20055450694	307.0
OE7	5.68446697408	248.0
WT9	5.5471144174	266.0
OE1	5.87478239126	257.0
OE8	5.9258540463	261.0
OE9	5.82663118828	252.0
