	shannon	observed_otus
KO6	5.71795287074	98.0
WT8	4.85163408405	77.0
KO2	5.52012631508	96.0
KO5	5.55213106301	97.0
OE2	5.27266591427	83.0
WT1	5.20403417163	97.0
WT2	5.34119383335	91.0
WT4	5.37237855648	90.0
KO7	5.44771801394	89.0
KO3	4.27774124275	63.0
WT6	5.3888375643	90.0
OE4	5.44060621526	87.0
KO9	5.56313093199	97.0
WT3	5.56066117151	95.0
KO1	5.42875534103	90.0
KO4	5.38956316162	90.0
WT5	5.05920073325	81.0
KO8	5.44959064657	91.0
OE6	5.35140767033	89.0
OE5	5.29122204417	86.0
WT7	5.64451800274	100.0
OE7	5.32943956153	86.0
WT9	5.12541302732	87.0
OE1	5.74597284989	98.0
OE8	5.35097013262	85.0
OE9	5.34688186778	82.0
OE3	5.08903959835	83.0
