	shannon	observed_otus
KO6	6.3423886726	283.0
WT8	5.06926606639	219.0
KO2	6.16269546999	265.0
KO5	6.01914507236	255.0
OE2	5.72893753505	239.0
WT1	5.49904455778	259.0
WT2	5.8889577652	268.0
WT4	5.94420464208	261.0
KO7	5.95934958333	265.0
KO3	4.76625096468	218.0
WT6	5.75837630554	240.0
OE4	5.74290606105	244.0
KO9	6.01488766065	257.0
WT3	6.07344893623	264.0
KO1	5.81300187984	249.0
KO4	5.89922201506	247.0
WT5	5.47040255844	217.0
KO8	5.72957777621	232.0
OE6	5.68475436334	224.0
OE5	5.82133211029	236.0
WT7	6.09134598434	260.0
OE7	5.60575858486	214.0
WT9	5.59274254055	242.0
OE1	5.84048857276	226.0
OE8	5.89652634258	230.0
OE9	5.79971098721	226.0
OE3	5.51650222872	222.0
