	shannon	observed_otus
KO6	5.97521067603	124.0
WT8	4.92745169844	95.0
KO2	5.86935165819	121.0
KO5	5.72864782858	119.0
OE2	5.50238611595	106.0
WT1	4.99832049615	98.0
WT2	5.48287283619	112.0
WT4	5.4984374957	113.0
KO7	5.80086988532	123.0
KO3	4.47736465657	88.0
WT6	5.5071850733	105.0
OE4	5.39737040413	105.0
KO9	5.63292244065	111.0
WT3	5.61520118829	116.0
KO1	5.34448274849	105.0
KO4	5.66660679291	117.0
WT5	5.16900858295	93.0
KO8	5.56295140873	114.0
OE6	5.36885627643	100.0
OE5	5.46032183375	101.0
WT7	5.84741742764	121.0
OE7	5.5401564833	112.0
WT9	5.05402926553	92.0
OE1	5.45220433694	96.0
OE8	5.46790432362	104.0
OE9	5.45683461362	106.0
OE3	5.28439921032	100.0
