	shannon	observed_otus
KO6	6.3063289292	262.0
WT8	5.06312322607	202.0
KO2	6.11742673521	266.0
KO5	6.0680125794	253.0
OE2	5.66481883808	230.0
WT1	5.39645732186	252.0
WT2	5.93987528159	272.0
WT4	5.94619052486	268.0
KO7	5.87391571421	247.0
KO3	4.70526516311	210.0
WT6	5.79369338262	254.0
OE4	5.7498676499	239.0
KO9	5.98512927485	244.0
WT3	5.9977296232	260.0
KO1	5.86372302431	257.0
KO4	5.96949689054	261.0
WT5	5.51801283664	237.0
KO8	5.83253641074	245.0
OE6	5.73046095504	228.0
OE5	5.78834288078	226.0
WT7	6.06515071107	266.0
OE7	5.60236916376	215.0
WT9	5.51956857673	252.0
OE1	5.80512446209	227.0
OE8	5.88482975014	227.0
OE9	5.84017331583	227.0
OE3	5.51252192928	215.0
