	shannon	observed_otus
KO6	5.89600534065	131.0
WT8	4.94778249728	105.0
KO2	5.96527350434	140.0
KO5	5.75586711558	128.0
OE2	5.31953810041	111.0
WT1	5.16761495243	121.0
WT2	5.54317046813	127.0
WT4	5.73021732523	128.0
KO7	5.57940267298	120.0
KO3	4.49164505904	88.0
WT6	5.6320472557	131.0
OE4	5.38329131575	107.0
KO9	5.90696910991	138.0
WT3	5.69195583707	129.0
KO1	5.50766199841	110.0
KO4	5.67574425186	121.0
WT5	5.29141536042	115.0
KO8	5.41385585053	108.0
OE6	5.50459039542	113.0
OE5	5.47014648698	116.0
WT7	5.76192434046	126.0
OE7	5.33670121307	107.0
WT9	5.29092600577	115.0
OE1	5.62296985087	110.0
OE8	5.55733586239	123.0
OE9	5.44983517147	113.0
OE3	5.1585469619	109.0
