	shannon	observed_otus
KO6	5.89199454156	117.0
WT8	4.94175167416	100.0
KO2	5.68220713619	113.0
KO5	5.51725304097	112.0
OE2	5.41213925998	108.0
WT1	4.94840343548	108.0
WT2	5.7149859139	125.0
WT4	5.54666071691	114.0
KO7	5.59404977003	108.0
KO3	4.43655964679	88.0
WT6	5.44448339118	101.0
OE4	5.41884184506	101.0
KO9	5.43890583665	100.0
WT3	5.46062830756	109.0
KO1	5.62607218114	112.0
KO4	5.5789256621	114.0
WT5	5.2520821562	99.0
KO8	5.4049182737	104.0
OE6	5.32236292082	95.0
OE5	5.5124371798	110.0
WT7	5.78407449475	108.0
OE7	5.4095903095	102.0
WT9	4.99659222304	94.0
OE1	5.37414114006	103.0
OE8	5.47812229365	101.0
OE9	5.33106947847	94.0
OE3	5.22541472122	93.0
