	shannon	observed_otus
KO6	6.22949445375	226.0
WT8	5.11485951923	190.0
KO2	6.13076537621	241.0
KO5	5.97711537294	227.0
OE2	5.69625235143	222.0
WT1	5.38954533016	214.0
WT2	5.92089592406	245.0
WT4	5.91546707409	239.0
KO7	5.88599201471	222.0
KO3	4.89960787274	182.0
WT6	5.68778010804	221.0
OE4	5.72420625198	217.0
KO9	6.00167148724	235.0
WT3	6.00529329745	240.0
KO1	5.90393116449	233.0
KO4	5.97898481561	241.0
WT5	5.53849810039	212.0
KO8	5.8805151707	219.0
OE6	5.63627770881	205.0
OE5	5.75146057949	211.0
WT7	6.06010967327	233.0
OE7	5.596068988	195.0
WT9	5.4718725484	215.0
OE1	5.78012157397	208.0
OE8	5.9209858261	210.0
OE9	5.77491859289	199.0
OE3	5.4400058077	189.0
