	shannon	observed_otus
KO6	6.16570474773	228.0
WT8	5.14145510158	190.0
KO2	6.11740348396	248.0
KO5	6.1425162744	245.0
OE2	5.65836277966	216.0
WT1	5.34002505552	217.0
WT2	5.93411289388	247.0
WT4	5.83244202256	231.0
KO7	5.82020384337	223.0
KO3	4.6033248156	176.0
WT6	5.78250486067	226.0
OE4	5.71318054258	209.0
KO9	5.96507953052	224.0
WT3	6.11506068264	247.0
KO1	5.69225753893	220.0
KO4	5.8353439905	223.0
WT5	5.57393006408	217.0
KO8	5.77297119429	211.0
OE6	5.68147342943	195.0
OE5	5.80246510037	212.0
WT7	6.10806767324	239.0
OE7	5.63464056752	203.0
WT9	5.46361855102	203.0
OE1	5.75184369072	204.0
OE8	5.85155427902	209.0
OE9	5.81867429343	211.0
OE3	5.47065666019	194.0
