	shannon	observed_otus
KO6	6.34678531015	283.0
WT8	5.14482089912	241.0
KO2	6.16581022213	285.0
KO5	6.02403034549	272.0
OE2	5.73806955972	255.0
WT1	5.46548547354	271.0
WT2	5.95009951038	284.0
WT4	5.97351688057	292.0
KO7	5.9363769918	263.0
KO3	4.86279165418	228.0
WT6	5.77963966155	264.0
KO9	6.02618182139	270.0
WT3	6.00007048052	282.0
KO1	5.82653922032	263.0
KO4	6.05251758173	280.0
WT5	5.61014476636	251.0
KO8	5.89346148779	251.0
OE6	5.68225324119	236.0
OE5	5.84711607223	244.0
WT7	6.08199129806	270.0
OE7	5.65609876427	233.0
WT9	5.61766797063	262.0
OE1	5.84228297694	245.0
OE8	5.93189513955	242.0
OE9	5.83228064118	242.0
