	shannon	observed_otus
KO6	6.03951213117	166.0
WT8	4.99804535164	125.0
KO2	6.03624976937	176.0
KO5	5.9684468979	173.0
OE2	5.76392454832	163.0
WT1	5.2410731683	150.0
WT2	5.70254431354	163.0
WT4	5.82156719379	174.0
KO7	5.76834026466	162.0
KO3	4.52117922892	125.0
WT6	5.53939756429	145.0
OE4	5.69854242481	159.0
KO9	5.93533295469	174.0
WT3	5.78988743998	150.0
KO1	5.51895311423	152.0
KO4	5.67098883828	155.0
WT5	5.48496851187	144.0
KO8	5.487728905	143.0
OE6	5.54432958629	147.0
OE5	5.6664465977	147.0
WT7	6.07053355082	181.0
OE7	5.56742081604	148.0
WT9	5.37355591181	142.0
OE1	5.63495514016	133.0
OE8	5.67348788292	142.0
OE9	5.71402257933	158.0
OE3	5.46712653339	144.0
