	shannon	observed_otus
KO6	6.11140103386	170.0
WT8	4.910588191	134.0
KO2	5.86723740659	181.0
KO5	5.76806044169	165.0
OE2	5.58011747528	164.0
WT1	5.43746398418	169.0
WT2	5.65988127995	183.0
WT4	5.88360203547	185.0
KO7	5.86230279535	172.0
KO3	4.75981336238	148.0
WT6	5.69856331239	163.0
OE4	5.67032335381	163.0
KO9	5.79766902938	158.0
WT3	5.8055783148	164.0
KO1	5.64473835984	158.0
KO4	5.78911637027	167.0
WT5	5.39474109903	155.0
KO8	5.64575468014	156.0
OE6	5.56391360248	158.0
OE5	5.7356421261	160.0
WT7	6.13885891016	187.0
OE7	5.45808120311	139.0
WT9	5.36096132498	161.0
OE1	5.88392410368	158.0
OE8	5.7644008077	156.0
OE9	5.78486838775	167.0
OE3	5.37728388056	144.0
