	shannon	observed_otus
KO6	6.26679325627	280.0
WT8	5.06414410781	209.0
KO2	6.15066504238	269.0
KO5	6.01876964732	253.0
OE2	5.67823411431	244.0
WT1	5.41063898671	236.0
WT2	5.97792943603	277.0
WT4	5.98348183778	283.0
KO7	5.93452471323	236.0
KO3	4.76896559089	217.0
WT6	5.69914228538	235.0
OE4	5.75858410995	241.0
KO9	6.03327775341	255.0
WT3	5.9578795562	246.0
KO1	5.83948530414	252.0
KO4	5.7580270243	239.0
WT5	5.6124663745	238.0
KO8	5.80637328888	240.0
OE6	5.71817546124	224.0
OE5	5.77637880177	236.0
WT7	6.10962417933	257.0
OE7	5.67326631746	222.0
WT9	5.391100627	228.0
OE1	5.84645555542	225.0
OE8	5.90259535473	233.0
OE9	5.85105808077	233.0
OE3	5.48914803243	215.0
