	shannon	observed_otus
KO6	6.25687092059	262.0
WT8	5.02071263435	209.0
KO2	6.11344875551	280.0
KO5	6.0854449702	281.0
OE2	5.74034559402	254.0
WT1	5.38749376918	249.0
WT2	5.92586327772	282.0
WT4	6.03043972143	286.0
KO7	5.98315619962	268.0
KO3	4.77959237322	231.0
WT6	5.75768900515	253.0
KO9	6.09935596475	285.0
WT3	6.02149986117	290.0
KO1	5.77565537636	256.0
KO4	5.95529417379	271.0
WT5	5.50404434175	238.0
KO8	5.86397131915	253.0
OE6	5.67977835344	221.0
OE5	5.8242512208	244.0
WT7	6.11893181485	281.0
OE7	5.6950618466	235.0
WT9	5.47708120099	251.0
OE1	5.85818942985	238.0
OE8	5.89665388311	240.0
OE9	5.82499438914	241.0
