	shannon	observed_otus
KO6	5.96810414171	154.0
WT8	4.86605819982	119.0
KO2	5.80016348255	147.0
KO5	5.89813156908	160.0
OE2	5.56550717966	145.0
WT1	5.30402133939	147.0
WT2	5.72767765184	161.0
WT4	5.7975279776	156.0
KO7	5.60820490762	143.0
KO3	4.60483092933	123.0
WT6	5.59212330103	133.0
OE4	5.54129696343	135.0
KO9	5.68453955238	141.0
WT3	5.63061387087	141.0
KO1	5.72159137648	156.0
KO4	5.73414399384	143.0
WT5	5.34276652889	127.0
KO8	5.60852114546	139.0
OE6	5.41418346014	131.0
OE5	5.65273699242	141.0
WT7	5.86908479558	152.0
OE7	5.36413944881	126.0
WT9	5.51480367809	138.0
OE1	5.74624576251	138.0
OE8	5.70519291967	136.0
OE9	5.5759169002	126.0
OE3	5.38940986196	134.0
