	shannon	observed_otus
KO6	6.28693595728	260.0
WT8	5.09879352238	210.0
KO2	6.07786785636	249.0
KO5	6.03795284295	242.0
OE2	5.630336096	214.0
WT1	5.47068600916	239.0
WT2	5.97823631598	255.0
WT4	5.99623067935	261.0
KO7	5.93891962903	244.0
KO3	4.75913358911	202.0
WT6	5.65645531919	217.0
OE4	5.76161758734	229.0
KO9	5.98496382306	248.0
WT3	5.90757693099	234.0
KO1	5.75692403994	226.0
KO4	5.88440312783	233.0
WT5	5.54557069418	219.0
KO8	5.82707428719	225.0
OE6	5.61866524627	205.0
OE5	5.80980630265	225.0
WT7	6.05486599897	238.0
OE7	5.66169764876	209.0
WT9	5.5351899582	238.0
OE1	5.74290534129	204.0
OE8	5.89733158169	218.0
OE9	5.82060550596	208.0
OE3	5.46951010247	201.0
